timestamp,server,cpu_pct,memory_mb,disk_io_mbps,network_mbps,request_count,error_count
2025-10-05T23:35:00,db-primary,42.9,4193,15.0,68.65,185,3
2025-10-05T23:40:00,web-01,54.4,6226,39.67,16.45,96,0
2025-10-05T23:40:00,web-02,88.0,2299,15.59,28.3,306,5
2025-10-05T23:40:00,worker-01,27.2,1539,2.74,89.32,249,4
2025-10-05T23:40:00,db-primary,18.2,5817,5.36,30.81,304,5
2025-10-05T23:45:00,web-01,43.4,4983,36.98,3.96,43,1
2025-10-05T23:45:00,web-02,83.4,4937,24.56,75.06,72,0
2025-10-05T23:45:00,worker-01,90.6,3945,43.31,53.59,311,4
2025-10-05T23:45:00,db-primary,85.1,3376,12.09,40.18,348,1
2025-10-05T23:50:00,web-01,47.2,7735,10.45,9.47,267,2
2025-10-05T23:50:00,web-02,79.8,1644,17.67,59.77,454,4
2025-10-05T23:50:00,worker-01,12.5,4686,9.33,95.19,347,6
2025-10-05T23:50:00,db-primary,76.7,707,15.81,17.81,281,1
2025-10-05T23:55:00,web-01,16.1,5777,15.53,29.93,44,1
2025-10-05T23:55:00,web-02,77.2,7355,5.4,82.01,253,0
2025-10-05T23:55:00,worker-01,13.0,3908,10.72,81.86,422,2
2025-10-05T23:55:00,db-primary,80.1,6960,36.06,13.68,262,4
2025-10-06T00:00:00,web-01,39.0,6244,38.29,27.57,166,3
2025-10-06T00:00:00,web-02,64.6,1494,45.12,99.24,332,4
2025-10-06T00:00:00,worker-01,69.2,4239,22.96,97.09,32,1
2025-10-06T00:00:00,db-primary,16.6,4818,17.43,57.83,208,3
2025-10-06T00:05:00,web-01,33.1,4971,33.26,31.18,26,0
2025-10-06T00:05:00,web-02,60.3,4353,13.27,13.57,248,1
2025-10-06T00:05:00,worker-01,38.7,1862,11.15,18.62,391,2
2025-10-06T00:05:00,db-primary,36.7,1440,30.77,83.3,56,1
2025-10-06T00:10:00,web-01,67.3,2561,48.35,23.32,31,1
2025-10-06T00:10:00,web-02,87.8,1710,27.31,76.83,283,0
2025-10-06T00:10:00,worker-01,14.2,4603,16.19,49.82,364,2
2025-10-06T00:10:00,db-primary,60.1,2022,43.92,69.61,341,3
2025-10-06T00:15:00,web-01,82.3,4947,37.47,10.31,453,8
2025-10-06T00:15:00,web-02,88.1,6459,37.89,32.02,405,2
2025-10-06T00:15:00,worker-01,37.5,1004,14.1,19.79,174,0
2025-10-06T00:15:00,db-primary,48.1,1953,6.89,75.62,374,4
2025-10-06T00:20:00,web-01,54.2,6596,45.29,33.05,282,2
2025-10-06T00:20:00,web-02,12.7,2853,45.23,66.01,18,0
2025-10-06T00:20:00,worker-01,80.4,3570,24.83,95.74,359,2
2025-10-06T00:20:00,db-primary,69.3,6230,10.32,71.11,231,3
2025-10-06T00:25:00,web-01,41.5,7421,16.34,33.5,38,0
2025-10-06T00:25:00,web-02,86.0,5179,16.59,70.99,376,3
2025-10-06T00:25:00,worker-01,8.3,2119,27.75,96.51,264,1
2025-10-06T00:25:00,db-primary,23.9,4080,14.85,21.79,427,0
2025-10-06T00:30:00,web-01,28.3,5449,4.46,89.24,67,1
2025-10-06T00:30:00,web-02,51.4,1985,13.6,98.36,34,0
2025-10-06T00:30:00,worker-01,45.2,2468,39.68,23.17,73,1
2025-10-06T00:30:00,db-primary,26.9,4656,16.93,24.73,381,7
2025-10-06T00:35:00,web-01,78.9,2900,27.47,17.58,332,0
2025-10-06T00:35:00,web-02,37.4,5229,47.37,69.7,455,0
2025-10-06T00:35:00,worker-01,87.4,7597,25.46,62.26,166,1
2025-10-06T00:35:00,db-primary,48.6,6336,33.05,97.81,393,4
2025-10-06T00:40:00,web-01,58.0,1943,11.11,75.56,108,1
2025-10-06T00:40:00,web-02,28.4,6014,17.12,72.48,473,8
2025-10-06T00:40:00,worker-01,61.8,1656,43.9,66.54,405,8
2025-10-06T00:40:00,db-primary,32.5,1717,16.1,16.01,225,0
2025-10-06T00:45:00,web-01,43.0,6933,37.28,55.86,49,0
2025-10-06T00:45:00,web-02,78.2,3285,25.34,41.99,2,0
2025-10-06T00:45:00,worker-01,76.8,4424,24.92,22.23,95,0
2025-10-06T00:45:00,db-primary,49.4,5505,28.54,63.53,169,2
2025-10-06T00:50:00,web-01,40.8,3369,42.26,11.51,198,0
2025-10-06T00:50:00,web-02,83.7,4248,8.11,75.41,21,1
2025-10-06T00:50:00,worker-01,33.0,1785,34.98,12.65,89,1
2025-10-06T00:50:00,db-primary,13.4,6972,46.34,70.78,11,1
2025-10-06T00:55:00,web-01,27.4,5125,30.4,67.98,232,1
2025-10-06T00:55:00,web-02,75.7,5892,25.57,54.77,123,0
2025-10-06T00:55:00,worker-01,49.4,6141,1.71,54.08,24,1
2025-10-06T00:55:00,db-primary,20.7,6336,11.08,8.55,196,2
2025-10-06T01:00:00,web-01,39.8,2797,19.35,29.83,238,0
2025-10-06T01:00:00,web-02,89.9,2785,7.09,61.97,31,0
2025-10-06T01:00:00,worker-01,69.9,1433,34.01,80.05,270,5
2025-10-06T01:00:00,db-primary,19.6,2295,19.27,33.62,168,2
2025-10-06T01:05:00,web-01,62.4,672,33.4,31.09,42,1
2025-10-06T01:05:00,web-02,94.2,6122,19.84,54.27,152,3
2025-10-06T01:05:00,worker-01,32.6,3128,23.87,76.03,256,4
2025-10-06T01:05:00,db-primary,86.6,7268,39.53,26.01,339,0
2025-10-06T01:10:00,web-01,44.1,629,27.1,13.26,364,2
2025-10-06T01:10:00,web-02,62.5,7249,2.45,1.45,438,1
2025-10-06T01:10:00,worker-01,94.8,5345,25.55,53.59,319,3
2025-10-06T01:10:00,db-primary,24.8,5727,41.69,34.29,233,0
2025-10-06T01:15:00,web-01,37.8,4197,30.6,57.31,33,1
2025-10-06T01:15:00,web-02,15.3,863,8.67,6.57,223,2
2025-10-06T01:15:00,worker-01,94.3,3134,12.29,7.14,480,3
2025-10-06T01:15:00,db-primary,82.8,4766,39.04,31.04,33,0
2025-10-06T01:20:00,web-01,58.0,6260,40.51,9.93,167,0
2025-10-06T01:20:00,web-02,63.1,2197,11.67,25.74,411,8
2025-10-06T01:20:00,worker-01,63.2,1219,37.22,84.66,312,5
2025-10-06T01:20:00,db-primary,66.0,1058,17.15,69.51,364,6
2025-10-06T01:25:00,web-01,40.1,1414,35.15,30.26,144,1
2025-10-06T01:25:00,web-02,79.9,3862,42.47,36.57,213,3
2025-10-06T01:25:00,worker-01,59.9,2770,45.96,31.93,50,0
2025-10-06T01:25:00,db-primary,23.6,2010,29.98,20.98,98,0
2025-10-06T01:30:00,web-01,23.6,2789,49.9,30.24,339,2
2025-10-06T01:30:00,web-02,65.1,3223,49.52,37.26,307,5
2025-10-06T01:30:00,worker-01,45.6,1768,5.69,13.76,147,1
2025-10-06T01:30:00,db-primary,86.6,2117,39.42,25.33,25,0
2025-10-06T01:35:00,web-01,54.5,6161,41.16,47.16,301,0
2025-10-06T01:35:00,web-02,27.1,6375,27.6,12.1,227,2
2025-10-06T01:35:00,worker-01,14.9,5728,15.65,55.73,449,0
2025-10-06T01:35:00,db-primary,48.8,4965,18.03,66.75,6,0
2025-10-06T01:40:00,web-01,87.2,5803,28.8,29.81,59,0
2025-10-06T01:40:00,web-02,43.5,3831,20.99,48.86,449,8
2025-10-06T01:40:00,worker-01,31.9,5202,13.83,31.0,253,1
2025-10-06T01:40:00,db-primary,78.1,5507,29.98,63.07,365,3
2025-10-06T01:45:00,web-01,94.8,4559,38.39,3.76,362,7
2025-10-06T01:45:00,web-02,67.3,3555,43.5,31.36,57,1
2025-10-06T01:45:00,worker-01,69.4,6256,22.78,71.6,494,6
2025-10-06T01:45:00,db-primary,63.7,2126,44.62,55.93,496,6
2025-10-06T01:50:00,web-01,48.3,1631,39.61,83.82,262,3
2025-10-06T01:50:00,web-02,16.5,5658,27.46,23.94,416,8
2025-10-06T01:50:00,worker-01,90.9,1396,4.01,85.59,437,1
2025-10-06T01:50:00,db-primary,27.0,2354,34.95,85.91,98,0
2025-10-06T01:55:00,web-01,59.7,2192,32.33,86.1,293,5
2025-10-06T01:55:00,web-02,62.2,4971,12.83,75.55,228,0
2025-10-06T01:55:00,worker-01,39.7,1925,14.22,76.01,225,0
2025-10-06T01:55:00,db-primary,65.6,1433,49.1,38.33,320,0
2025-10-06T02:00:00,web-01,34.6,1798,1.1,56.63,353,1
2025-10-06T02:00:00,web-02,44.8,1661,32.45,87.21,498,8
2025-10-06T02:00:00,worker-01,83.3,6696,7.56,23.35,129,1
2025-10-06T02:00:00,db-primary,55.8,6247,21.77,10.19,406,6
2025-10-06T02:05:00,web-01,45.7,1887,36.16,17.27,444,2
2025-10-06T02:05:00,web-02,90.7,6610,1.5,27.51,419,8
2025-10-06T02:05:00,worker-01,25.9,5079,42.53,50.64,179,3
2025-10-06T02:05:00,db-primary,78.5,1299,25.16,2.94,424,3
2025-10-06T02:10:00,web-01,14.6,708,15.62,81.64,160,0
2025-10-06T02:10:00,web-02,70.2,1817,16.94,57.78,314,6
2025-10-06T02:10:00,worker-01,24.8,7476,16.44,11.87,216,4
2025-10-06T02:10:00,db-primary,85.1,1214,3.62,36.25,231,1
2025-10-06T02:15:00,web-01,27.5,2689,40.61,26.4,196,1
2025-10-06T02:15:00,web-02,10.6,1385,46.95,74.59,108,2
2025-10-06T02:15:00,worker-01,23.9,3879,17.78,58.43,365,4
2025-10-06T02:15:00,db-primary,53.4,2141,0.77,45.88,131,0
2025-10-06T02:20:00,web-01,19.2,1060,25.97,45.99,2,1
2025-10-06T02:20:00,web-02,42.8,5220,49.03,54.83,296,3
2025-10-06T02:20:00,worker-01,6.8,5118,29.59,94.78,269,4
2025-10-06T02:20:00,db-primary,5.4,6070,25.18,69.47,87,1
2025-10-06T02:25:00,web-01,18.7,5752,38.16,59.11,330,6
2025-10-06T02:25:00,web-02,10.0,5059,32.43,83.63,231,3
2025-10-06T02:25:00,worker-01,87.7,6247,13.48,99.42,247,1
2025-10-06T02:25:00,db-primary,86.7,4560,18.62,87.86,434,1
2025-10-06T02:30:00,web-01,79.8,6208,39.34,36.6,307,1
2025-10-06T02:30:00,web-02,42.4,3894,45.6,80.89,369,6
2025-10-06T02:30:00,worker-01,29.7,1855,31.28,89.74,282,4
2025-10-06T02:30:00,db-primary,22.3,4588,15.46,21.75,470,2
2025-10-06T02:35:00,web-01,34.4,6262,2.11,99.37,260,0
2025-10-06T02:35:00,web-02,79.0,3516,7.42,91.64,0,1
2025-10-06T02:35:00,worker-01,87.1,6203,46.74,49.78,135,0
2025-10-06T02:35:00,db-primary,16.7,4927,9.68,36.61,286,2
2025-10-06T02:40:00,web-01,58.4,4856,14.5,87.79,275,4
2025-10-06T02:40:00,web-02,52.8,3370,28.21,60.43,346,0
2025-10-06T02:40:00,worker-01,93.0,5904,6.68,89.67,99,0
2025-10-06T02:40:00,db-primary,43.9,2073,37.42,74.79,404,4
2025-10-06T02:45:00,web-01,59.2,7489,9.08,39.31,436,6
2025-10-06T02:45:00,web-02,47.0,7300,15.8,64.28,79,0
2025-10-06T02:45:00,worker-01,60.5,6192,48.07,36.44,220,3
2025-10-06T02:45:00,db-primary,10.0,3389,18.64,44.54,492,1
2025-10-06T02:50:00,web-01,73.7,1059,21.71,91.57,271,1
2025-10-06T02:50:00,web-02,60.3,7171,8.51,29.23,417,2
2025-10-06T02:50:00,worker-01,72.6,671,41.46,73.58,480,0
2025-10-06T02:50:00,db-primary,39.4,4184,42.69,99.9,441,3
2025-10-06T02:55:00,web-01,86.3,4844,8.33,28.38,431,2
2025-10-06T02:55:00,web-02,50.1,4960,22.57,17.01,351,5
2025-10-06T02:55:00,worker-01,31.3,965,15.65,86.09,489,0
2025-10-06T02:55:00,db-primary,35.6,538,5.3,76.24,365,5
2025-10-06T03:00:00,web-01,89.5,5202,35.51,24.94,150,0
2025-10-06T03:00:00,web-02,36.6,3666,42.44,56.15,365,3
2025-10-06T03:00:00,worker-01,20.6,7384,11.49,76.54,436,6
2025-10-06T03:00:00,db-primary,78.8,3806,49.57,62.84,454,7
2025-10-06T03:05:00,web-01,62.4,2995,41.9,25.38,216,2
2025-10-06T03:05:00,web-02,46.6,1038,48.04,15.44,133,2
2025-10-06T03:05:00,worker-01,56.6,2956,36.11,82.89,139,2
2025-10-06T03:05:00,db-primary,86.4,4979,47.51,92.97,304,0
2025-10-06T03:10:00,web-01,48.3,6626,34.12,20.45,439,7
2025-10-06T03:10:00,web-02,65.6,2074,37.08,56.49,394,7
2025-10-06T03:10:00,worker-01,82.6,1635,44.15,8.25,452,6
2025-10-06T03:10:00,db-primary,29.0,1816,35.73,24.11,459,1
2025-10-06T03:15:00,web-01,54.8,1847,13.37,29.38,448,2
2025-10-06T03:15:00,web-02,11.6,7670,16.49,26.17,82,1
2025-10-06T03:15:00,worker-01,30.5,7031,5.11,99.57,86,0
2025-10-06T03:15:00,db-primary,63.3,6688,44.79,23.69,433,2
2025-10-06T03:20:00,web-01,92.0,6403,36.76,37.56,214,0
2025-10-06T03:20:00,web-02,88.2,7145,46.43,38.08,141,0
2025-10-06T03:20:00,worker-01,7.3,7416,12.55,32.41,456,9
2025-10-06T03:20:00,db-primary,19.1,3011,38.8,10.11,461,6
2025-10-06T03:25:00,web-01,31.5,4243,26.74,69.72,311,3
2025-10-06T03:25:00,web-02,22.3,7460,41.29,26.13,261,2
2025-10-06T03:25:00,worker-01,83.2,3540,43.8,17.53,491,7
2025-10-06T03:25:00,db-primary,92.1,7122,22.57,35.02,283,0
2025-10-06T03:30:00,web-01,28.3,707,12.97,21.48,1,0
2025-10-06T03:30:00,web-02,9.6,1806,28.08,80.85,164,3
2025-10-06T03:30:00,worker-01,12.1,7072,46.3,84.68,162,1
2025-10-06T03:30:00,db-primary,26.4,4531,24.71,36.78,220,4
2025-10-06T03:35:00,web-01,21.4,1492,23.88,47.99,40,1
2025-10-06T03:35:00,web-02,34.9,3929,1.37,85.03,278,5
2025-10-06T03:35:00,worker-01,85.6,4704,15.91,33.44,347,4
2025-10-06T03:35:00,db-primary,26.6,5721,19.97,56.71,198,0
2025-10-06T03:40:00,web-01,9.3,2610,19.68,56.14,293,0
2025-10-06T03:40:00,web-02,83.2,6920,47.08,64.3,181,0
2025-10-06T03:40:00,worker-01,81.5,805,0.18,37.12,254,5
2025-10-06T03:40:00,db-primary,85.2,4102,25.41,29.19,10,0
2025-10-06T03:45:00,web-01,61.7,4426,14.75,40.82,69,0
2025-10-06T03:45:00,web-02,10.3,3653,48.3,36.78,18,1
2025-10-06T03:45:00,worker-01,85.9,4805,25.4,32.29,137,1
2025-10-06T03:45:00,db-primary,44.2,3073,32.59,14.5,97,0
2025-10-06T03:50:00,web-01,93.0,5475,29.16,52.33,258,4
2025-10-06T03:50:00,web-02,89.4,3875,31.96,76.7,130,2
2025-10-06T03:50:00,worker-01,16.8,6582,17.64,18.23,157,3
2025-10-06T03:50:00,db-primary,84.2,5362,42.05,90.44,378,7
2025-10-06T03:55:00,web-01,90.7,1276,43.19,13.14,264,0
2025-10-06T03:55:00,web-02,14.9,2420,26.6,39.54,229,1
2025-10-06T03:55:00,worker-01,48.8,3866,47.41,41.68,80,0
2025-10-06T03:55:00,db-primary,34.9,1782,27.73,38.83,291,0
2025-10-06T04:00:00,web-01,73.0,7690,43.29,40.64,128,0
2025-10-06T04:00:00,web-02,78.6,1958,39.49,8.98,301,5
2025-10-06T04:00:00,worker-01,17.6,1312,37.53,82.58,146,1
2025-10-06T04:00:00,db-primary,7.4,2652,42.74,61.63,69,0
2025-10-06T04:05:00,web-01,48.0,4829,37.39,83.6,361,4
2025-10-06T04:05:00,web-02,64.3,7602,39.96,9.3,247,3
2025-10-06T04:05:00,worker-01,29.9,6390,37.27,49.34,495,2
2025-10-06T04:05:00,db-primary,57.7,4672,8.6,62.24,274,1
2025-10-06T04:10:00,web-01,54.3,955,43.19,61.52,320,5
2025-10-06T04:10:00,web-02,84.7,5842,2.92,13.42,338,5
2025-10-06T04:10:00,worker-01,46.6,3350,5.27,67.28,85,1
2025-10-06T04:10:00,db-primary,57.8,2520,34.62,17.36,276,3
2025-10-06T04:15:00,web-01,56.2,7282,48.44,61.64,425,2
2025-10-06T04:15:00,web-02,20.6,2575,43.27,5.53,441,8
2025-10-06T04:15:00,worker-01,90.3,1110,23.88,7.53,296,3
2025-10-06T04:15:00,db-primary,6.8,4526,6.61,15.14,282,1
2025-10-06T04:20:00,web-01,25.7,527,40.44,82.91,160,3
2025-10-06T04:20:00,web-02,85.1,2357,1.19,73.12,206,2
2025-10-06T04:20:00,worker-01,29.1,4351,49.05,35.2,381,2
2025-10-06T04:20:00,db-primary,87.1,1689,34.81,54.18,208,1
2025-10-06T04:25:00,web-01,72.0,1224,38.5,31.95,206,0
2025-10-06T04:25:00,web-02,64.7,3330,38.67,33.6,46,0
2025-10-06T04:25:00,worker-01,10.3,1621,24.2,26.28,158,2
2025-10-06T04:25:00,db-primary,76.7,2649,8.64,46.64,8,0
2025-10-06T04:30:00,web-01,30.3,7593,42.99,65.31,286,0
2025-10-06T04:30:00,web-02,23.8,7237,2.2,45.77,12,0
2025-10-06T04:30:00,worker-01,23.8,1210,10.9,76.93,302,0
2025-10-06T04:30:00,db-primary,87.2,7284,25.59,74.05,60,0
2025-10-06T04:35:00,web-01,44.3,6638,4.31,32.48,132,1
2025-10-06T04:35:00,web-02,26.4,4643,47.93,30.2,267,5
2025-10-06T04:35:00,worker-01,55.3,3617,35.52,7.18,344,0
2025-10-06T04:35:00,db-primary,30.6,612,39.76,8.81,382,4
2025-10-06T04:40:00,web-01,52.3,3115,16.38,65.22,386,4
2025-10-06T04:40:00,web-02,13.6,5653,41.78,39.85,37,0
2025-10-06T04:40:00,worker-01,15.3,2249,20.4,52.19,88,1
2025-10-06T04:40:00,db-primary,82.5,5766,17.5,80.52,12,1
2025-10-06T04:45:00,web-01,62.2,3405,26.2,54.88,19,0
2025-10-06T04:45:00,web-02,10.6,4832,13.1,31.35,230,0
2025-10-06T04:45:00,worker-01,42.6,1418,24.91,61.55,216,3
2025-10-06T04:45:00,db-primary,6.4,2068,45.63,43.68,135,2
2025-10-06T04:50:00,web-01,52.8,3334,25.15,8.87,482,0
2025-10-06T04:50:00,web-02,91.2,6017,48.39,12.17,406,1
2025-10-06T04:50:00,worker-01,27.9,3499,15.97,19.17,101,1
2025-10-06T04:50:00,db-primary,29.5,1285,9.16,73.93,90,0
2025-10-06T04:55:00,web-01,35.7,6362,38.51,92.48,153,0
2025-10-06T04:55:00,web-02,31.9,7049,40.84,73.82,469,0
2025-10-06T04:55:00,worker-01,28.3,1429,21.59,62.77,450,4
2025-10-06T04:55:00,db-primary,56.7,2383,48.86,55.39,122,2
2025-10-06T05:00:00,web-01,66.9,2692,5.55,48.29,34,0
2025-10-06T05:00:00,web-02,80.9,1586,40.4,2.45,81,1
2025-10-06T05:00:00,worker-01,64.8,2032,27.6,27.82,303,2
2025-10-06T05:00:00,db-primary,5.1,6515,38.91,33.51,14,0
2025-10-06T05:05:00,web-01,93.6,3141,1.35,19.89,160,2
2025-10-06T05:05:00,web-02,77.5,1619,49.31,12.74,225,0
2025-10-06T05:05:00,worker-01,34.7,3874,27.96,10.55,498,0
2025-10-06T05:05:00,db-primary,45.9,4923,32.13,63.04,60,0
2025-10-06T05:10:00,web-01,40.2,4758,16.36,46.32,286,3
2025-10-06T05:10:00,web-02,66.8,4130,5.29,18.99,386,4
2025-10-06T05:10:00,worker-01,13.1,931,27.72,25.71,313,3
2025-10-06T05:10:00,db-primary,52.3,4033,36.53,32.53,204,1
2025-10-06T05:15:00,web-01,57.6,7120,7.56,7.18,7,0
2025-10-06T05:15:00,web-02,85.4,5070,37.06,94.25,431,3
2025-10-06T05:15:00,worker-01,38.4,5026,7.02,20.19,481,4
2025-10-06T05:15:00,db-primary,33.2,3495,16.58,86.6,432,5
2025-10-06T05:20:00,web-01,13.5,3363,6.93,32.36,45,0
2025-10-06T05:20:00,web-02,6.0,2397,0.5,81.39,156,3
2025-10-06T05:20:00,worker-01,85.1,1246,40.68,94.79,14,1
2025-10-06T05:20:00,db-primary,92.7,4009,28.65,66.12,221,3
2025-10-06T05:25:00,web-01,35.7,1051,28.54,88.01,77,0
2025-10-06T05:25:00,web-02,33.8,6611,36.02,29.28,471,8
2025-10-06T05:25:00,worker-01,81.6,7425,22.67,22.59,420,7
2025-10-06T05:25:00,db-primary,86.8,3702,12.83,73.91,264,4
2025-10-06T05:30:00,web-01,42.5,2048,15.39,86.99,421,0
2025-10-06T05:30:00,web-02,91.3,4243,16.07,91.44,224,2
2025-10-06T05:30:00,worker-01,12.4,1959,36.96,21.65,129,0
2025-10-06T05:30:00,db-primary,90.8,2996,17.54,29.15,400,0
2025-10-06T05:35:00,web-01,31.4,1285,25.94,26.49,425,6
2025-10-06T05:35:00,web-02,71.8,5839,31.85,31.37,97,0
2025-10-06T05:35:00,worker-01,56.7,4622,20.06,37.84,225,3
2025-10-06T05:35:00,db-primary,46.8,7189,35.91,29.49,341,2
2025-10-06T05:40:00,web-01,57.0,6457,12.89,47.63,296,0
2025-10-06T05:40:00,web-02,73.1,845,13.97,67.87,3,1
2025-10-06T05:40:00,worker-01,32.7,3691,12.33,44.82,481,2
2025-10-06T05:40:00,db-primary,83.3,555,21.34,84.75,403,8
2025-10-06T05:45:00,web-01,23.1,2115,9.27,25.76,4,1
2025-10-06T05:45:00,web-02,14.5,1252,22.98,61.2,206,4
2025-10-06T05:45:00,worker-01,6.2,3331,34.08,80.85,496,1
2025-10-06T05:45:00,db-primary,67.5,5745,25.71,30.75,11,0
2025-10-06T05:50:00,web-01,29.2,3595,40.8,44.79,198,2
2025-10-06T05:50:00,web-02,92.4,1680,6.33,95.38,177,3
2025-10-06T05:50:00,worker-01,26.7,5193,43.04,4.46,414,6
2025-10-06T05:50:00,db-primary,67.9,4337,17.29,41.13,408,8
2025-10-06T05:55:00,web-01,46.4,3645,49.79,81.65,398,7
2025-10-06T05:55:00,web-02,20.4,1046,15.19,94.33,222,0
2025-10-06T05:55:00,worker-01,87.4,3336,30.01,24.99,37,1
2025-10-06T05:55:00,db-primary,53.3,6060,23.6,45.92,221,4
2025-10-06T06:00:00,web-01,16.6,6081,43.78,58.91,281,2
2025-10-06T06:00:00,web-02,88.3,799,25.19,81.61,88,1
2025-10-06T06:00:00,worker-01,78.8,6275,45.75,41.3,323,5
2025-10-06T06:00:00,db-primary,74.3,3796,46.63,46.76,26,1
2025-10-06T06:05:00,web-01,53.6,5428,32.9,76.28,395,3
2025-10-06T06:05:00,web-02,17.7,3236,25.81,99.46,457,9
2025-10-06T06:05:00,worker-01,82.5,2110,42.38,50.37,230,4
2025-10-06T06:05:00,db-primary,62.4,4813,26.08,98.39,129,2
2025-10-06T06:10:00,web-01,92.6,4829,7.07,10.81,39,1
2025-10-06T06:10:00,web-02,8.2,3672,45.56,74.39,120,0
2025-10-06T06:10:00,worker-01,46.2,1605,24.03,16.54,396,4
2025-10-06T06:10:00,db-primary,71.9,4580,23.67,94.8,261,0
2025-10-06T06:15:00,web-01,88.9,4856,32.99,66.09,78,1
2025-10-06T06:15:00,web-02,86.4,3414,6.38,6.39,159,3
2025-10-06T06:15:00,worker-01,8.7,5343,41.25,37.54,212,1
2025-10-06T06:15:00,db-primary,75.6,2670,48.4,0.79,115,1
2025-10-06T06:20:00,web-01,13.6,4006,16.84,77.42,333,5
2025-10-06T06:20:00,web-02,83.2,1445,6.63,77.99,268,5
2025-10-06T06:20:00,worker-01,14.1,3378,28.75,29.97,107,0
2025-10-06T06:20:00,db-primary,67.0,2838,19.17,60.45,6,0
2025-10-06T06:25:00,web-01,94.3,3605,28.94,14.71,391,1
2025-10-06T06:25:00,web-02,29.5,5703,8.36,0.8,190,0
2025-10-06T06:25:00,worker-01,85.1,4743,47.83,77.14,242,0
2025-10-06T06:25:00,db-primary,72.9,4467,49.88,34.46,288,1
2025-10-06T06:30:00,web-01,48.8,639,29.78,68.14,280,4
2025-10-06T06:30:00,web-02,9.7,5739,23.9,27.71,93,0
2025-10-06T06:30:00,worker-01,45.1,3498,42.69,88.95,31,0
2025-10-06T06:30:00,db-primary,89.9,7330,12.27,83.97,170,1
2025-10-06T06:35:00,web-01,26.9,4148,18.37,20.68,41,1
2025-10-06T06:35:00,web-02,5.0,3740,36.65,41.63,143,1
2025-10-06T06:35:00,worker-01,17.4,5612,8.23,74.89,89,0
2025-10-06T06:35:00,db-primary,20.7,3772,33.37,88.01,109,1
2025-10-06T06:40:00,web-01,57.1,7795,17.85,30.21,262,4
2025-10-06T06:40:00,web-02,23.8,6410,17.23,51.15,256,2
2025-10-06T06:40:00,worker-01,27.3,1882,42.09,32.48,419,7
2025-10-06T06:40:00,db-primary,54.2,7247,33.24,38.19,259,4
2025-10-06T06:45:00,web-01,63.2,690,37.08,68.52,69,1
2025-10-06T06:45:00,web-02,10.2,1519,48.69,27.41,354,5
2025-10-06T06:45:00,worker-01,60.2,3978,14.75,37.62,105,2
2025-10-06T06:45:00,db-primary,75.5,2970,19.7,91.39,91,1
2025-10-06T06:50:00,web-01,68.0,2676,32.28,64.64,173,3
2025-10-06T06:50:00,web-02,30.4,2003,6.96,10.11,494,4
2025-10-06T06:50:00,worker-01,66.7,4453,28.28,8.39,373,3
2025-10-06T06:50:00,db-primary,83.4,2458,35.03,76.69,73,1
2025-10-06T06:55:00,web-01,62.4,761,40.87,63.66,158,0
2025-10-06T06:55:00,web-02,85.5,6469,25.43,4.99,243,0
2025-10-06T06:55:00,worker-01,18.1,7115,43.9,39.56,169,0
2025-10-06T06:55:00,db-primary,87.1,1597,1.48,7.12,257,1
2025-10-06T07:00:00,web-01,15.5,6815,18.7,97.57,259,1
2025-10-06T07:00:00,web-02,93.0,4253,13.96,53.96,283,1
2025-10-06T07:00:00,worker-01,23.9,3401,23.34,3.07,192,0
2025-10-06T07:00:00,db-primary,86.0,1189,47.59,87.45,476,6
2025-10-06T07:05:00,web-01,36.9,5189,28.89,8.45,296,2
2025-10-06T07:05:00,web-02,8.5,2879,0.56,76.37,113,2
2025-10-06T07:05:00,worker-01,58.6,681,31.64,28.73,240,0
2025-10-06T07:05:00,db-primary,7.9,2334,36.24,57.05,363,2
2025-10-06T07:10:00,web-01,84.6,5706,2.73,65.45,489,2
2025-10-06T07:10:00,web-02,76.8,516,49.93,67.96,410,1
2025-10-06T07:10:00,worker-01,31.1,2893,14.83,56.35,404,3
2025-10-06T07:10:00,db-primary,50.7,7239,28.67,11.7,372,7
2025-10-06T07:15:00,web-01,59.0,2887,1.25,94.13,13,0
2025-10-06T07:15:00,web-02,76.1,1577,26.04,34.81,44,1
2025-10-06T07:15:00,worker-01,14.9,3892,19.64,8.96,326,5
2025-10-06T07:15:00,db-primary,31.0,4212,17.18,91.74,211,0
2025-10-06T07:20:00,web-01,46.3,4018,5.09,35.27,237,2
2025-10-06T07:20:00,web-02,92.6,7281,36.88,92.02,472,7
2025-10-06T07:20:00,worker-01,37.5,7049,25.6,41.8,297,2
2025-10-06T07:20:00,db-primary,57.9,2324,17.68,46.8,337,1
2025-10-06T07:25:00,web-01,82.4,1287,31.32,6.87,324,4
2025-10-06T07:25:00,web-02,87.2,4244,19.87,24.83,272,0
2025-10-06T07:25:00,worker-01,58.4,3045,9.03,13.6,462,3
2025-10-06T07:25:00,db-primary,71.7,5750,1.25,13.77,348,1
2025-10-06T07:30:00,web-01,16.1,3811,14.1,73.5,497,3
2025-10-06T07:30:00,web-02,87.5,2026,12.25,65.57,423,2
2025-10-06T07:30:00,worker-01,71.0,1913,41.37,24.7,228,1
2025-10-06T07:30:00,db-primary,55.5,974,14.49,30.52,288,2
2025-10-06T07:35:00,web-01,77.0,515,38.06,52.36,216,2
2025-10-06T07:35:00,web-02,52.4,6316,18.32,32.93,344,2
